ncessch,lcity,website,is_school_wide_title1,lzip,title1_school_status,is_title1_eligible,total_students,level,fl_eligible,nslp_direct_certification,rl_eligible,frl_eligible,national_school_lunch_program,sch_name,phone,st,county,gslo,gshi,g_pk_offered,g_kg_offered,g_1_offered,g_2_offered,g_3_offered,g_4_offered,g_5_offered,g_6_offered,g_7_offered,g_8_offered,g_9_offered,g_10_offered,g_11_offered,g_12_offered,g_13_offered,g_ug_offered,g_ae_offered,nogrades,sch_type,sy_status,updated_status,effective_date,lea_name,mcity,mzip,mstate
422013001495,New Bethlehem,,1-Yes,16242,4-Title I schoolwide eligible school-No program,1-Yes,562,High,11,,2,13,,Redbank Valley HS,8142752424,PA,Clarion County,6th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,04/05/2022,Redbank Valley SD,New Bethlehem,16242,PA
100008000026,Middletown,http://www.reddingms.org/,,19709,6-Not a Title I school,2-No,660,Middle,,108,,,Yes participating without using any Provision or the CEO,Redding (Louis L.) Middle School,3023785030,DE,New Castle County,6th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,07/01/2022,Appoquinimink School District,Middletown,19709,DE
61281014193,Redding,http://rca.eesd.net/,,96002,,,211,Other,120,106,17,137,,Redding Collegiate Academy,5302244240,CA,Shasta County,Kindergarten,12th Grade,2-No,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Enterprise Elementary,Redding,96002,CA
60238514024,Redding,http://www.rsarts.org,,96003,,,540,Other,140,130,4,144,,Redding School of the Arts,5302476933,CA,Shasta County,Kindergarten,12th Grade,2-No,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Redding School of the Arts District,Redding,96003,CA
483312002944,SAN ANTONIO,http://www.nisd.net,,78229,6-Not a Title I school,2-No,284,Other,78,,7,85,Yes participating without using any Provision or the CEO,REDDIX CENTER,2103972401,TX,Bexar County,Kindergarten,12th Grade,2-No,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,4-Alternative Education School,1-Open,1-Open,03/07/2022,NORTHSIDE ISD,SAN ANTONIO,78229,TX
466045000552,Redfield,http://www.redfield.k12.sd.us,2-No,57469,1-Title I targeted assistance eligible school-No program,1-Yes,168,High,17,10,4,21,Yes participating without using any Provision or the CEO,Redfield High School - 01,6054724520,SD,Spink County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/13/2022,Redfield School District 56-4,Redfield,57469,SD
466045000858,Redfield,http://www.redfield.k12.sd.us,1-Yes,57469,4-Title I schoolwide eligible school-No program,1-Yes,128,Middle,11,,8,19,Yes participating without using any Provision or the CEO,Redfield Middle School - 02,6054724520,SD,Spink County,6th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/13/2022,Redfield School District 56-4,Redfield,57469,SD
466045001420,Redfield,,,57469,6-Not a Title I school,2-No,4,High,,,,,No,Redfield Virtual School - 92,6054724520,SD,Spink County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,3-New,3-New,01/13/2022,Redfield School District 56-4,Redfield,57469,SD
262946006525,REDFORD,http://redfordu.k12.mi.us,1-Yes,48240,5-Title I schoolwide school,1-Yes,723,High,496,,19,515,Yes under Community Eligibility Option (CEO),Redford Union High School,3132424200,MI,Wayne County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Redford Union Schools District No. 1,Redford,48240,MI
262946008900,REDFORD,http://www.redfordu.k12.mi.us,1-Yes,48240,4-Title I schoolwide eligible school-No program,1-Yes,78,High,63,,2,65,Yes participating without using any Provision or the CEO,Redford Union Virtual Learning,3132423700,MI,Wayne County,6th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,4-Alternative Education School,1-Open,1-Open,01/10/2022,Redford Union Schools District No. 1,REDFORD,48240,MI
550003502233,Redgranite,http://doc.wi.gov/families-visitors/find-facility/redgranite-correctional-instit,,54970,6-Not a Title I school,2-No,0,High,,,,,No,Redgranite Correctional Institute,9205663126,WI,Waushara County,12th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,2-No,2-No,2-No,2-No,4-Alternative Education School,1-Open,1-Open,01/28/2022,Wisconsin Department of Corrections,Redgranite,54970,WI
510282002760,Orange,,,22960,6-Not a Title I school,2-No,,Not Applicable,,,,,,REDIRECTION ALT. ED.,5406614550,VA,Orange County,,,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,4-Alternative Education School,1-Open,1-Open,01/26/2022,ORANGE CO PBLC SCHS,Orange,22960,VA
240048000901,Rockville,http://www.montgomeryschoolsmd.org/schools/redlandms/,1-Yes,20855,4-Title I schoolwide eligible school-No program,1-Yes,614,Middle,249,148,61,310,Yes participating without using any Provision or the CEO,Redland Middle,2407400900,MD,Montgomery County,6th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/31/2022,Montgomery County Public Schools,Rockville,20855,MD
120039000578,HOMESTEAD,http://redlandmiddle.dadeschools.net,1-Yes,33031,5-Title I schoolwide school,1-Yes,532,Middle,450,384,28,478,Yes participating without using any Provision or the CEO,REDLAND MIDDLE SCHOOL,3052476112,FL,Miami-Dade County,6th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,09/03/2021,MIAMI-DADE,HOMESTEAD,33031,FL
10129002520,Wetumpka,,,36093,,,,Middle,,,,,,Redland Middle School,3345671200,AL,Elmore County,5th Grade,7th Grade,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,7-Future,7-Future,04/21/2022,Elmore County,Wetumpka,36093,AL
63207013458,Redlands,http://www.redlandsusd.net/rea,,92374,,,213,Other,85,57,42,127,,Redlands eAcademy,9097486941,CA,San Bernardino County,Kindergarten,12th Grade,2-No,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Redlands Unified,Redlands,92373,CA
63207007268,Redlands,http://www.redlandsusd.net/rev,,92374,,,1914,High,935,549,83,1018,,Redlands East Valley High,9093892500,CA,San Bernardino County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Redlands Unified,Redlands,92374,CA
80435000205,GRAND JUNCTION,,,81507,6-Not a Title I school,2-No,535,Middle,83,,23,106,,Redlands Middle School,9702547000,CO,Mesa County,6th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/12/2022,Mesa County Valley School District No. 51,GRAND JUNCTION,81507,CO
63207004946,Redlands,http://www.redlandsusd.net/rhs,,92374,,,2233,High,1275,634,205,1480,,Redlands Senior High,9093075500,CA,San Bernardino County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Redlands Unified,Redlands,92374,CA
530423000679,Redmond,http://RHS.lwsd.org,,98052,6-Not a Title I school,2-No,2161,High,223,98,13,236,Yes participating without using any Provision or the CEO,Redmond High School,4259361800,WA,King County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,07/01/2021,Lake Washington School District,Redmond,98052,WA
411035000282,Redmond,http://rhs.redmond.k12.or.us,,97756,6-Not a Title I school,2-No,895,High,,138,,,,Redmond High School,5419234800,OR,Deschutes County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,02/02/2022,Redmond SD 2J,Redmond,97756,OR
530423000680,Redmond,http://RMS.lwsd.org,,98052,6-Not a Title I school,2-No,953,Middle,124,61,6,130,Yes participating without using any Provision or the CEO,Redmond Middle School,4259362440,WA,King County,6th Grade,9th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,07/01/2021,Lake Washington School District,Redmond,98052,WA
411035001785,Redmond,http://www.rpacademy.org,,97756,6-Not a Title I school,2-No,913,High,,146,,,,Redmond Proficiency Academy,5415260882,OR,Deschutes County,6th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,02/02/2022,Redmond SD 2J,Redmond,97756,OR
60003212165,Redondo Beach,http://www.rbusd.org,,90277,,,7,High,,,,,,Redondo Beach Learning Academy,3107988690,CA,Los Angeles County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,4-Alternative Education School,1-Open,1-Open,01/10/2022,Redondo Beach Unified,Redondo Beach,90278,CA
60003206330,Redondo Beach,http://redondounion.org,,90277,,,3109,High,450,382,34,484,,Redondo Union High,3107988665,CA,Los Angeles County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Redondo Beach Unified,Redondo Beach,90278,CA
403348002914,Oklahoma City,http://yukonps.com,,73099,6-Not a Title I school,2-No,675,Middle,,81,,314,Yes participating without using any Provision or the CEO,REDSTONE INTERMEDIATE SCHOOL,4052654431,OK,Canadian County,4th Grade,6th Grade,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/27/2022,YUKON,Oklahoma City,73099,OK
120042003702,ARCADIA,,,34266,6-Not a Title I school,2-No,13,Other,,,,3,No,REDUCED SERVICES,8639931333,FL,DeSoto County,Kindergarten,12th Grade,2-No,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,4-Alternative Education School,1-Open,1-Open,03/13/2020,DESOTO,ARCADIA,34266,FL
300679001005,Circle,http://www.circleschools.org/redwater.html,2-No,59215,2-Title I targeted assistance school,1-Yes,38,Middle,,6,,,Yes participating without using any Provision or the CEO,Redwater 7-8,4064852140,MT,McCone County,7th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/19/2022,Circle Elem,Circle,59215,MT
483675004109,REDWATER,http://www.redwaterisd.org,1-Yes,75573,5-Title I schoolwide school,1-Yes,341,High,138,,0,138,Yes participating without using any Provision or the CEO,REDWATER H S,9036713421,TX,Bowie County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,03/07/2022,REDWATER ISD,REDWATER,75573,TX
483675005801,REDWATER,http://www.redwaterisd.org,1-Yes,75573,5-Title I schoolwide school,1-Yes,196,Middle,97,,0,97,Yes participating without using any Provision or the CEO,REDWATER J H,9036713227,TX,Bowie County,7th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,03/07/2022,REDWATER ISD,REDWATER,75573,TX
483675008123,REDWATER,http://www.redwaterisd.org,1-Yes,75573,5-Title I schoolwide school,1-Yes,235,Middle,155,,0,155,Yes participating without using any Provision or the CEO,REDWATER MIDDLE,9036713412,TX,Bowie County,4th Grade,6th Grade,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,03/07/2022,REDWATER ISD,REDWATER,75573,TX
300679000186,Circle,http://www.circleschools.org/redwater.html,1-Yes,59215,3-Title I schoolwide eligible-Title I targeted assistance program,1-Yes,39,Middle,,4,,,Yes participating without using any Provision or the CEO,Redwater School,4064852140,MT,McCone County,4th Grade,6th Grade,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/19/2022,Circle Elem,Circle,59215,MT
60161008520,Ukiah,http://www.caredwoods.org,,95482,,,127,High,56,48,16,72,,Redwood Academy of Ukiah,7074670500,CA,Mendocino County,7th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Redwood Academy of Ukiah District,Ukiah,95482,CA
60192214287,Manila,http://www.redwoodcoastmontessori.org,,95521,,,174,Other,61,43,7,68,,Redwood Coast Montessori,7078324194,CA,Humboldt County,Kindergarten,12th Grade,2-No,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Redwood Coast Montessori District,Eureka,95502,CA
60780000744,Castro Valley,,,94546,,,102,High,39,34,2,41,,Redwood Continuation High,5105373193,CA,Alameda County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,4-Alternative Education School,1-Open,1-Open,01/10/2022,Castro Valley Unified,Castro Valley,94546,CA
63639006196,Redwood City,,,94063,,,218,High,119,105,3,122,,Redwood High,6503691411,CA,San Mateo County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,4-Alternative Education School,1-Open,1-Open,01/10/2022,Sequoia Union High,Redwood City,94063,CA
64116006803,Visalia,http://www.vusd.org,,93291,,,2470,High,1025,731,73,1098,,Redwood High,5597307367,CA,Tulare County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Visalia Unified,Visalia,93291,CA
63879006523,Larkspur,http://www.redwood.org,,94939,,,1930,High,148,145,0,148,,Redwood High,4159246200,CA,Marin County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Tamalpais Union High,Larkspur,94939,CA
63591006150,Saratoga,,,95070,,,675,Middle,15,15,1,16,,Redwood Middle,4088673042,CA,Santa Clara County,6th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Saratoga Union Elementary,Saratoga,95070,CA
60964001022,Thousand Oaks,,,91360,,,729,Middle,175,139,11,186,,Redwood Middle,8054977264,CA,Ventura County,6th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Conejo Valley Unified,Thousand Oaks,91360,CA
62664004028,Napa,http://www.rms.nvusd.org,,94558,,,828,Middle,406,304,53,459,,Redwood Middle,7072533415,CA,Napa County,6th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Napa Valley Unified,Napa,94558,CA
360010006533,JAMAICA,http://www.redwoodms.org,1-Yes,11434,5-Title I schoolwide school,1-Yes,218,Middle,154,,8,162,Yes under Community Eligibility Option (CEO),REDWOOD MIDDLE SCHOOL,7182764540,NY,Queens County,6th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,1-Yes,2-No,2-No,1-Regular school,1-Open,1-Open,01/25/2022,NEW YORK CITY GEOGRAPHIC DISTRICT #28,JAMAICA,11434,NY
270018202576,REDWOOD FALLS,,,56283,6-Not a Title I school,2-No,0,High,,,,,No,REDWOOD VALLEY ALTERNATIVE,5076443531,MN,Redwood County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,4-Alternative Education School,1-Open,1-Open,02/23/2022,REDWOOD AREA SCHOOL DISTRICT,REDWOOD FALLS,56283,MN
270018202301,REDWOOD FALLS,,1-Yes,56283,3-Title I schoolwide eligible-Title I targeted assistance program,1-Yes,338,Middle,95,,27,122,No,REDWOOD VALLEY MIDDLE,5076443521,MN,Redwood County,5th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,02/23/2022,REDWOOD AREA SCHOOL DISTRICT,REDWOOD FALLS,56283,MN
270018201304,REDWOOD FALLS,,2-No,56283,1-Title I targeted assistance eligible school-No program,1-Yes,347,High,80,,18,98,No,REDWOOD VALLEY SENIOR HIGH,5076443511,MN,Redwood County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,02/23/2022,REDWOOD AREA SCHOOL DISTRICT,REDWOOD FALLS,56283,MN
262949006534,REED CITY,,,49677,6-Not a Title I school,2-No,439,High,170,,17,187,Yes participating without using any Provision or the CEO,Reed City High School,2318322224,MI,Osceola County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Reed City Area Public Schools,REED CITY,49677,MI
262949006535,REED CITY,,1-Yes,49677,4-Title I schoolwide eligible school-No program,1-Yes,428,Middle,196,,26,222,Yes participating without using any Provision or the CEO,Reed City Middle School,2318326174,MI,Osceola County,5th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Reed City Area Public Schools,REED CITY,49677,MI
90291001487,Newtown,http://newtown.reed.schooldesk.net,,06470,6-Not a Title I school,2-No,578,Middle,66,,19,85,,Reed Intermediate School,2032704880,CT,Fairfield County,5th Grade,6th Grade,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,02/07/2022,Newtown School District,Newtown,06470,CT
292886001818,SPRINGFIELD,http://reed.spsk12.org,1-Yes,65803,5-Title I schoolwide school,1-Yes,561,Middle,329,209,38,367,No,REED MIDDLE,4175236300,MO,Greene County,6th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,02/25/2022,SPRINGFIELD R-XII,SPRINGFIELD,65803,MO
302223001061,Reed Point,http://www.reedpoint.k12.mt.us,2-No,59069,2-Title I targeted assistance school,1-Yes,9,Middle,,3,,,Yes participating without using any Provision or the CEO,Reed Point 7-8,4063262245,MT,Stillwater County,7th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/19/2022,Reed Point Elem,Reed Point,59069,MT
302226000657,Reed Point,http://www.reedpoint.k12.mt.us,2-No,59069,2-Title I targeted assistance school,1-Yes,21,High,,3,,,Yes participating without using any Provision or the CEO,Reed Point High School,4063262245,MT,Stillwater County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/19/2022,Reed Point H S,Reed Point,59069,MT
173338003456,Braidwood,http://www.rc255.net,1-Yes,60408,5-Title I schoolwide school,1-Yes,451,High,,,,124,No,Reed-Custer High School,8154582166,IL,Will County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,02/18/2022,Reed Custer CUSD 255U,Braidwood,60408,IL
173338003454,Braidwood,http://www.rc255.net,1-Yes,60408,5-Title I schoolwide school,1-Yes,280,Middle,,,,106,No,Reed-Custer Middle School,8154582868,IL,Will County,6th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,02/18/2022,Reed Custer CUSD 255U,Braidwood,60408,IL
61970002374,Reedley,http://www.kcusd.com,,93654,,,1773,High,1246,1009,183,1429,,Reedley High,5593057100,CA,Fresno County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Kings Canyon Joint Unified,Reedley,93654,CA
61970013141,Reedley,http://www.kcusd.com,,93654,,,244,High,141,115,31,172,,Reedley Middle College High,5593057050,CA,Fresno County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/10/2022,Kings Canyon Joint Unified,Reedley,93654,CA
231481500164,Hampden,http://rbms.rsu22.us/,,04444,6-Not a Title I school,2-No,353,Middle,58,35,16,74,,Reeds Brook Middle School,2078623540,ME,Penobscot County,6th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,02/09/2022,RSU 22,Hampden,04444,ME
292616001536,REEDS SPRING,http://www.rs-wolves.com,1-Yes,65737,4-Title I schoolwide eligible school-No program,1-Yes,608,High,245,137,37,282,No,REEDS SPRING HIGH,4172728171,MO,Stone County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,02/25/2022,REEDS SPRING R-IV,REEDS SPRING,65737,MO
292616002150,REEDS SPRING,http://www.rs-wolves.com,1-Yes,65737,5-Title I schoolwide school,1-Yes,286,Middle,144,95,22,166,No,REEDS SPRING INTERMEDIATE,4172728250,MO,Stone County,5th Grade,6th Grade,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,02/25/2022,REEDS SPRING R-IV,REEDS SPRING,65737,MO
292616000786,REEDS SPRING,http://www.rs-wolves.com,1-Yes,65737,4-Title I schoolwide eligible school-No program,1-Yes,296,Middle,138,74,28,166,No,REEDS SPRING MIDDLE,4172728245,MO,Stone County,7th Grade,8th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,02/25/2022,REEDS SPRING R-IV,REEDS SPRING,65737,MO
551266001664,Reedsburg,http://www.rsd.k12.wi.us,,53959,6-Not a Title I school,2-No,911,High,304,,54,358,Yes participating without using any Provision or the CEO,Reedsburg Area High,6087688928,WI,Sauk County,9th Grade,12th Grade,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,2-No,1-Yes,1-Yes,1-Yes,1-Yes,2-No,2-No,2-No,2-No,1-Regular school,1-Open,1-Open,01/28/2022,Reedsburg School District,Reedsburg,53959,WI
